video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,occlusion_level,tracker
MVI_63554,24,0,short,11,0.44,no_before,,,0.1818,21,partial,EKF init=0.01 (moi)
MVI_63554,25,0,long,51,2.04,no_before,,,0.1176,56,partial,EKF init=0.01 (moi)
MVI_63554,30,0,long,74,2.96,lost,136.0,,0.1892,81,partial,EKF init=0.01 (moi)
MVI_63554,31,0,long,76,3.04,no_before,,,0.5132,76,partial,EKF init=0.01 (moi)
MVI_63554,32,0,long,64,2.56,lost,141.0,,0.0938,71,partial,EKF init=0.01 (moi)
MVI_63554,33,0,long,45,1.8,lost,151.0,,0.9556,81,partial,EKF init=0.01 (moi)
MVI_63554,35,0,medium,16,0.64,no_before,,,0.8125,86,partial,EKF init=0.01 (moi)
MVI_63554,36,0,long,59,2.36,lost,174.0,,0.0678,66,partial,EKF init=0.01 (moi)
MVI_63554,41,0,medium,25,1.0,lost,199.0,,0.56,91,partial,EKF init=0.01 (moi)
MVI_63554,42,0,short,11,0.44,no_before,,,0.1818,16,partial,EKF init=0.01 (moi)
MVI_63554,43,0,long,62,2.48,lost,203.0,,0.0806,71,partial,EKF init=0.01 (moi)
MVI_63554,44,0,long,64,2.56,lost,207.0,,0.7812,71,partial,EKF init=0.01 (moi)
MVI_63554,47,0,long,59,2.36,lost,214.0,,0.1356,66,partial,EKF init=0.01 (moi)
MVI_63554,49,0,long,54,2.16,lost,225.0,,0.8333,81,partial,EKF init=0.01 (moi)
MVI_63554,50,0,long,63,2.52,lost,227.0,,0.254,71,partial,EKF init=0.01 (moi)
MVI_63554,51,0,short,11,0.44,no_before,,,0.0,21,partial,EKF init=0.01 (moi)
MVI_63554,55,0,long,62,2.48,lost,279.0,,0.7258,71,partial,EKF init=0.01 (moi)
MVI_63554,56,0,long,48,1.92,no_before,,,0.0,51,partial,EKF init=0.01 (moi)
MVI_63554,58,0,medium,21,0.84,preserved,298.0,298.0,0.9524,41,partial,EKF init=0.01 (moi)
MVI_63554,60,0,medium,13,0.52,no_before,,,0.2308,21,partial,EKF init=0.01 (moi)
MVI_63554,61,0,long,63,2.52,no_before,,,0.5079,66,partial,EKF init=0.01 (moi)
MVI_63554,62,0,short,5,0.2,preserved,315.0,315.0,1.0,66,partial,EKF init=0.01 (moi)
MVI_63554,62,1,medium,35,1.4,lost,315.0,,0.5429,66,partial,EKF init=0.01 (moi)
MVI_63554,63,0,long,60,2.4,lost,320.0,,0.7,66,partial,EKF init=0.01 (moi)
MVI_63554,64,0,long,42,1.68,no_before,,,0.0238,46,partial,EKF init=0.01 (moi)
MVI_63554,68,0,long,57,2.28,lost,350.0,,0.0702,66,partial,EKF init=0.01 (moi)
MVI_63554,69,0,medium,16,0.64,no_before,,,0.5625,26,partial,EKF init=0.01 (moi)
MVI_63554,72,0,medium,20,0.8,lost,364.0,,0.35,101,partial,EKF init=0.01 (moi)
MVI_63554,73,0,long,50,2.0,preserved,367.0,367.0,0.88,61,partial,EKF init=0.01 (moi)
MVI_63554,76,0,medium,13,0.52,no_before,,,0.3077,21,partial,EKF init=0.01 (moi)
MVI_63554,77,0,long,56,2.24,lost,377.0,,0.0714,61,partial,EKF init=0.01 (moi)
MVI_63554,79,0,long,61,2.44,no_before,,,0.3934,71,partial,EKF init=0.01 (moi)
MVI_63554,80,0,long,55,2.2,lost,386.0,,0.8545,61,partial,EKF init=0.01 (moi)
MVI_63554,81,0,short,10,0.4,no_before,,,0.5,81,partial,EKF init=0.01 (moi)
MVI_63554,82,0,long,53,2.12,no_before,,,0.0755,56,partial,EKF init=0.01 (moi)
MVI_63554,83,0,medium,15,0.6,no_before,,,0.1333,21,partial,EKF init=0.01 (moi)
MVI_63554,86,0,long,49,1.96,no_before,,,0.0,56,partial,EKF init=0.01 (moi)
MVI_63554,87,0,medium,31,1.24,preserved,416.0,416.0,0.871,61,partial,EKF init=0.01 (moi)
MVI_63554,88,0,medium,13,0.52,no_before,,,0.2308,16,partial,EKF init=0.01 (moi)
MVI_63554,90,0,medium,20,0.8,lost,428.0,,0.85,86,partial,EKF init=0.01 (moi)
MVI_63554,92,0,long,50,2.0,lost,434.0,,0.1,56,partial,EKF init=0.01 (moi)
MVI_63554,93,0,long,39,1.56,preserved,440.0,440.0,0.7949,71,partial,EKF init=0.01 (moi)
MVI_63554,93,3,short,9,0.36,lost,440.0,,0.0,71,partial,EKF init=0.01 (moi)
MVI_63554,94,0,medium,26,1.04,preserved,442.0,442.0,1.0,56,partial,EKF init=0.01 (moi)
MVI_63554,95,0,long,51,2.04,preserved,450.0,450.0,0.7255,81,partial,EKF init=0.01 (moi)
MVI_63554,96,0,medium,15,0.6,no_before,,,0.0667,26,partial,EKF init=0.01 (moi)
MVI_63554,98,0,long,64,2.56,lost,459.0,,0.75,71,partial,EKF init=0.01 (moi)
MVI_63554,99,0,medium,15,0.6,no_before,,,0.6667,26,partial,EKF init=0.01 (moi)
MVI_63554,101,0,long,48,1.92,no_before,,,0.0417,51,partial,EKF init=0.01 (moi)
MVI_63554,102,0,medium,14,0.56,no_before,,,0.0714,26,partial,EKF init=0.01 (moi)
MVI_63554,103,0,medium,17,0.68,lost,493.0,,0.5294,71,partial,EKF init=0.01 (moi)
MVI_63554,105,0,long,61,2.44,lost,497.0,,0.7869,66,partial,EKF init=0.01 (moi)
MVI_63554,108,0,long,44,1.76,no_before,,,0.0,51,partial,EKF init=0.01 (moi)
MVI_63554,109,0,medium,18,0.72,no_before,,,0.2778,31,partial,EKF init=0.01 (moi)
MVI_63554,112,0,medium,31,1.24,no_before,,,0.6129,61,partial,EKF init=0.01 (moi)
MVI_63554,115,0,long,53,2.12,lost,552.0,,0.0943,61,partial,EKF init=0.01 (moi)
MVI_63554,116,0,medium,15,0.6,no_before,,,0.2,26,partial,EKF init=0.01 (moi)
MVI_63554,117,0,long,53,2.12,lost,559.0,,0.4906,61,partial,EKF init=0.01 (moi)
MVI_63554,120,0,medium,15,0.6,no_before,,,0.2,26,partial,EKF init=0.01 (moi)
MVI_63554,123,0,long,60,2.4,no_before,,,0.4167,61,partial,EKF init=0.01 (moi)
MVI_63554,124,0,long,54,2.16,no_before,,,0.1111,61,partial,EKF init=0.01 (moi)
MVI_63554,126,0,medium,37,1.48,lost,602.0,,0.9189,56,partial,EKF init=0.01 (moi)
MVI_63554,129,0,medium,13,0.52,no_before,,,0.3846,21,partial,EKF init=0.01 (moi)
MVI_63554,132,0,short,12,0.48,no_before,,,0.4167,26,partial,EKF init=0.01 (moi)
MVI_63554,134,0,long,55,2.2,lost,652.0,,0.7091,61,partial,EKF init=0.01 (moi)
MVI_63554,137,0,short,12,0.48,no_before,,,0.1667,16,partial,EKF init=0.01 (moi)
MVI_63554,139,0,long,48,1.92,lost,673.0,,0.875,56,partial,EKF init=0.01 (moi)
MVI_63554,142,0,medium,15,0.6,no_before,,,0.4,26,partial,EKF init=0.01 (moi)
MVI_63554,143,0,long,57,2.28,lost,682.0,,0.8772,66,partial,EKF init=0.01 (moi)
MVI_63554,147,0,long,39,1.56,lost,695.0,,0.0769,46,partial,EKF init=0.01 (moi)
MVI_63554,148,0,short,8,0.32,preserved,692.0,692.0,1.0,56,partial,EKF init=0.01 (moi)
MVI_63554,151,0,short,12,0.48,no_before,,,0.5833,21,partial,EKF init=0.01 (moi)
MVI_63554,152,0,short,10,0.4,preserved,710.0,710.0,1.0,61,partial,EKF init=0.01 (moi)
MVI_63554,152,1,short,2,0.08,preserved,710.0,710.0,1.0,61,partial,EKF init=0.01 (moi)
MVI_63554,152,2,short,5,0.2,lost,710.0,,0.0,61,partial,EKF init=0.01 (moi)
MVI_63554,153,0,medium,14,0.56,no_before,,,0.3571,20,partial,EKF init=0.01 (moi)
MVI_63554,155,0,long,49,1.96,lost,718.0,,0.0816,56,partial,EKF init=0.01 (moi)
MVI_63554,158,0,long,54,2.16,lost,733.0,,0.8889,66,partial,EKF init=0.01 (moi)
MVI_63554,160,0,short,12,0.48,no_before,,,0.3333,21,partial,EKF init=0.01 (moi)
MVI_63554,162,0,long,54,2.16,lost,741.0,,0.7407,61,partial,EKF init=0.01 (moi)
MVI_63554,163,0,long,54,2.16,no_before,,,0.9259,71,partial,EKF init=0.01 (moi)
MVI_63554,164,0,long,66,2.64,no_before,,,1.0,66,partial,EKF init=0.01 (moi)
MVI_63554,165,0,long,52,2.08,lost,756.0,,0.0577,56,partial,EKF init=0.01 (moi)
MVI_63554,168,0,long,53,2.12,lost,781.0,,0.8491,61,partial,EKF init=0.01 (moi)
MVI_63554,169,0,medium,14,0.56,no_before,,,0.7143,21,partial,EKF init=0.01 (moi)
MVI_63554,171,0,long,50,2.0,lost,800.0,,0.1,56,partial,EKF init=0.01 (moi)
MVI_63554,174,0,short,11,0.44,no_before,,,0.3636,16,partial,EKF init=0.01 (moi)
MVI_63554,175,0,long,59,2.36,lost,809.0,,0.7288,66,partial,EKF init=0.01 (moi)
MVI_63554,177,0,long,51,2.04,lost,818.0,,0.098,56,partial,EKF init=0.01 (moi)
MVI_63554,180,0,short,9,0.36,no_before,,,0.8889,16,partial,EKF init=0.01 (moi)
MVI_63554,182,0,long,51,2.04,lost,842.0,,0.098,56,partial,EKF init=0.01 (moi)
MVI_63554,183,0,short,8,0.32,no_before,,,0.125,21,partial,EKF init=0.01 (moi)
MVI_63554,185,0,long,39,1.56,no_before,,,0.8205,40,partial,EKF init=0.01 (moi)
MVI_63554,186,0,medium,18,0.72,lost,851.0,,0.1111,25,partial,EKF init=0.01 (moi)
MVI_63554,188,0,short,11,0.44,no_before,,,0.3636,15,partial,EKF init=0.01 (moi)
MVI_63554,189,0,medium,14,0.56,no_before,,,0.7143,31,partial,EKF init=0.01 (moi)
MVI_63554,190,0,medium,17,0.68,no_before,,,0.4118,31,partial,EKF init=0.01 (moi)
MVI_40131,1,0,long,61,2.44,switched,4.0,116.0,0.0,486,full,EKF init=0.01 (moi)
MVI_40131,19,0,long,54,2.16,switched,79.0,409.0,0.0,1086,full,EKF init=0.01 (moi)
MVI_40131,35,0,long,50,2.0,switched,263.0,437.0,0.0,456,full,EKF init=0.01 (moi)
MVI_40171,9,0,short,1,0.04,preserved,51.0,51.0,1.0,61,full,EKF init=0.01 (moi)
MVI_40171,9,1,short,10,0.4,preserved,51.0,51.0,0.9,61,full,EKF init=0.01 (moi)
MVI_40171,26,0,short,3,0.12,preserved,234.0,234.0,0.6667,56,full,EKF init=0.01 (moi)
MVI_40171,41,0,long,66,2.64,switched,6.0,301.0,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,41,1,long,38,1.52,switched,301.0,396.0,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,42,0,medium,14,0.56,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,42,1,short,1,0.04,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,42,2,short,2,0.08,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,42,3,long,772,30.88,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,42,4,long,142,5.68,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,43,0,long,121,4.84,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,43,1,long,1012,40.48,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,44,0,long,141,5.64,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40171,44,1,long,989,39.56,no_before,,,0.0,1150,full,EKF init=0.01 (moi)
MVI_40172,16,0,long,158,6.32,no_before,,,0.0,227,full,EKF init=0.01 (moi)
MVI_40172,99,0,long,42,1.68,switched,2.0,57.0,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,99,1,long,40,1.6,switched,57.0,244.0,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,99,2,medium,15,0.6,switched,244.0,814.0,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,100,0,long,2225,89.0,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,101,0,long,1489,59.56,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,101,1,long,148,5.92,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,101,2,long,526,21.04,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,101,3,short,2,0.08,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,101,4,short,9,0.36,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,101,5,medium,19,0.76,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,0,long,395,15.8,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,1,long,1062,42.48,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,2,short,7,0.28,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,3,short,1,0.04,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,4,short,2,0.08,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,5,long,53,2.12,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,6,short,5,0.2,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,7,medium,19,0.76,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,8,long,67,2.68,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,9,long,87,3.48,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,10,short,2,0.08,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,102,11,long,95,3.8,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,105,0,long,47,1.88,switched,3.0,66.0,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,105,1,long,42,1.68,switched,66.0,231.0,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,105,2,short,7,0.28,no_before,,,0.0,2635,full,EKF init=0.01 (moi)
MVI_40172,105,3,medium,20,0.8,switched,440.0,821.0,0.0,2635,full,EKF init=0.01 (moi)
MVI_40204,15,0,short,1,0.04,lost,25.0,,0.0,136,full,EKF init=0.01 (moi)
MVI_40204,35,0,medium,21,0.84,no_before,,,0.0,131,full,EKF init=0.01 (moi)
MVI_40204,35,1,short,9,0.36,no_before,,,0.0,131,full,EKF init=0.01 (moi)
MVI_40204,51,0,short,3,0.12,preserved,365.0,365.0,0.0,131,full,EKF init=0.01 (moi)
MVI_40204,51,1,short,6,0.24,lost,365.0,,0.1667,131,full,EKF init=0.01 (moi)
MVI_40204,51,2,short,1,0.04,lost,365.0,,0.0,131,full,EKF init=0.01 (moi)
MVI_40204,60,0,short,1,0.04,lost,304.0,,0.0,131,full,EKF init=0.01 (moi)
MVI_40204,60,1,short,1,0.04,no_before,,,0.0,131,full,EKF init=0.01 (moi)
MVI_40204,65,0,short,3,0.12,no_before,,,0.0,141,full,EKF init=0.01 (moi)
MVI_40204,71,0,medium,16,0.64,lost,572.0,,0.0,116,full,EKF init=0.01 (moi)
MVI_40204,71,1,short,1,0.04,no_before,,,0.0,116,full,EKF init=0.01 (moi)
MVI_40204,81,0,short,9,0.36,no_before,,,0.0,141,full,EKF init=0.01 (moi)
MVI_40204,81,1,short,3,0.12,no_before,,,0.0,141,full,EKF init=0.01 (moi)
MVI_40204,85,0,short,12,0.48,lost,720.0,,0.0,141,full,EKF init=0.01 (moi)
MVI_40204,85,1,short,7,0.28,lost,720.0,,0.0,141,full,EKF init=0.01 (moi)
MVI_40204,88,0,short,2,0.08,lost,738.0,,0.0,146,full,EKF init=0.01 (moi)
MVI_40204,88,1,short,1,0.04,lost,738.0,,0.0,146,full,EKF init=0.01 (moi)
MVI_40204,88,2,short,1,0.04,lost,738.0,,0.0,146,full,EKF init=0.01 (moi)
MVI_40204,90,0,short,8,0.32,preserved,673.0,673.0,0.75,146,full,EKF init=0.01 (moi)
MVI_40204,90,1,short,4,0.16,preserved,673.0,673.0,0.75,146,full,EKF init=0.01 (moi)
MVI_40204,90,2,short,1,0.04,lost,673.0,,1.0,146,full,EKF init=0.01 (moi)
MVI_40204,90,3,short,1,0.04,lost,673.0,,0.0,146,full,EKF init=0.01 (moi)
MVI_40204,90,4,medium,18,0.72,lost,673.0,,0.0,146,full,EKF init=0.01 (moi)
MVI_40204,98,0,long,53,2.12,lost,710.0,,0.0,156,full,EKF init=0.01 (moi)
MVI_40204,108,0,short,1,0.04,preserved,797.0,797.0,0.0,151,full,EKF init=0.01 (moi)
MVI_40204,116,0,short,1,0.04,no_before,,,0.0,146,full,EKF init=0.01 (moi)
MVI_40204,116,1,short,1,0.04,no_before,,,0.0,146,full,EKF init=0.01 (moi)
MVI_40204,128,0,short,10,0.4,lost,964.0,,0.0,131,full,EKF init=0.01 (moi)
MVI_40204,129,0,short,1,0.04,no_before,,,0.0,156,full,EKF init=0.01 (moi)
MVI_40204,129,1,short,2,0.08,no_before,,,0.0,156,full,EKF init=0.01 (moi)
MVI_40204,162,0,short,1,0.04,no_before,,,0.0,151,full,EKF init=0.01 (moi)
MVI_40204,162,1,short,1,0.04,no_before,,,0.0,151,full,EKF init=0.01 (moi)
MVI_40204,162,2,short,2,0.08,no_before,,,0.0,151,full,EKF init=0.01 (moi)
MVI_40204,162,3,medium,14,0.56,no_before,,,0.0,151,full,EKF init=0.01 (moi)
MVI_40204,165,0,short,6,0.24,switched,1398.0,1456.0,0.0,145,full,EKF init=0.01 (moi)
MVI_40204,168,0,short,1,0.04,preserved,1441.0,1441.0,1.0,120,full,EKF init=0.01 (moi)
MVI_40751,2,0,long,47,1.88,switched,1.0,28.0,0.0,1140,full,EKF init=0.01 (moi)
MVI_40751,21,0,short,12,0.48,lost,331.0,,0.0,625,full,EKF init=0.01 (moi)
MVI_40751,21,1,short,4,0.16,lost,331.0,,0.0,625,full,EKF init=0.01 (moi)
MVI_40751,21,2,short,4,0.16,no_before,,,0.0,625,full,EKF init=0.01 (moi)
MVI_40751,21,3,short,3,0.12,no_before,,,0.0,625,full,EKF init=0.01 (moi)
MVI_40751,21,4,short,2,0.08,no_before,,,0.0,625,full,EKF init=0.01 (moi)
MVI_40751,21,5,short,4,0.16,no_before,,,0.0,625,full,EKF init=0.01 (moi)
MVI_40751,21,6,short,4,0.16,no_before,,,0.0,625,full,EKF init=0.01 (moi)
MVI_63554,4,0,short,3,0.12,no_before,,,0.0,26,full,EKF init=0.01 (moi)
MVI_63554,4,1,short,6,0.24,no_before,,,0.0,26,full,EKF init=0.01 (moi)
MVI_63554,8,0,short,2,0.08,no_before,,,0.0,16,full,EKF init=0.01 (moi)
MVI_63554,9,0,medium,35,1.4,lost,16.0,,0.0,61,full,EKF init=0.01 (moi)
MVI_63554,20,0,short,1,0.04,lost,69.0,,0.0,66,full,EKF init=0.01 (moi)
MVI_63554,25,0,medium,19,0.76,lost,88.0,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,32,0,long,57,2.28,lost,141.0,,0.0,71,full,EKF init=0.01 (moi)
MVI_63554,36,0,long,49,1.96,lost,174.0,,0.0,66,full,EKF init=0.01 (moi)
MVI_63554,42,0,short,1,0.04,no_before,,,0.0,16,full,EKF init=0.01 (moi)
MVI_63554,43,0,long,55,2.2,lost,203.0,,0.0,71,full,EKF init=0.01 (moi)
MVI_63554,56,0,medium,30,1.2,no_before,,,0.0,51,full,EKF init=0.01 (moi)
MVI_63554,56,1,short,9,0.36,no_before,,,0.0,51,full,EKF init=0.01 (moi)
MVI_63554,61,0,short,1,0.04,no_before,,,0.0,66,full,EKF init=0.01 (moi)
MVI_63554,61,1,short,6,0.24,no_before,,,0.0,66,full,EKF init=0.01 (moi)
MVI_63554,64,0,medium,37,1.48,lost,322.0,,0.0,46,full,EKF init=0.01 (moi)
MVI_63554,68,0,long,51,2.04,lost,350.0,,0.0,66,full,EKF init=0.01 (moi)
MVI_63554,77,0,medium,20,0.8,lost,377.0,,0.0,61,full,EKF init=0.01 (moi)
MVI_63554,79,0,short,9,0.36,switched,384.0,409.0,0.2222,71,full,EKF init=0.01 (moi)
MVI_63554,82,0,long,47,1.88,lost,389.0,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,83,0,short,5,0.2,no_before,,,0.0,21,full,EKF init=0.01 (moi)
MVI_63554,86,0,long,43,1.72,no_before,,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,88,0,short,3,0.12,no_before,,,0.0,16,full,EKF init=0.01 (moi)
MVI_63554,92,0,medium,14,0.56,switched,434.0,452.0,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,92,1,short,8,0.32,switched,434.0,452.0,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,96,0,short,4,0.16,no_before,,,0.0,26,full,EKF init=0.01 (moi)
MVI_63554,101,0,long,42,1.68,lost,485.0,,0.0,51,full,EKF init=0.01 (moi)
MVI_63554,108,0,long,39,1.56,no_before,,,0.0,51,full,EKF init=0.01 (moi)
MVI_63554,115,0,short,3,0.12,lost,552.0,,0.0,61,full,EKF init=0.01 (moi)
MVI_63554,115,1,short,9,0.36,lost,552.0,,0.0,61,full,EKF init=0.01 (moi)
MVI_63554,116,0,short,2,0.08,no_before,,,0.0,26,full,EKF init=0.01 (moi)
MVI_63554,120,0,short,4,0.16,no_before,,,0.0,26,full,EKF init=0.01 (moi)
MVI_63554,124,0,medium,24,0.96,lost,600.0,,0.0,61,full,EKF init=0.01 (moi)
MVI_63554,124,1,medium,19,0.76,lost,600.0,,0.0,61,full,EKF init=0.01 (moi)
MVI_63554,129,0,short,2,0.08,no_before,,,0.0,21,full,EKF init=0.01 (moi)
MVI_63554,137,0,short,3,0.12,no_before,,,0.0,16,full,EKF init=0.01 (moi)
MVI_63554,147,0,medium,28,1.12,lost,695.0,,0.0,46,full,EKF init=0.01 (moi)
MVI_63554,151,0,short,1,0.04,no_before,,,0.0,21,full,EKF init=0.01 (moi)
MVI_63554,153,0,short,2,0.08,no_before,,,0.0,20,full,EKF init=0.01 (moi)
MVI_63554,155,0,medium,19,0.76,lost,718.0,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,165,0,medium,20,0.8,lost,756.0,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,165,1,medium,22,0.88,lost,756.0,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,171,0,medium,33,1.32,lost,800.0,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,174,0,short,2,0.08,no_before,,,0.0,16,full,EKF init=0.01 (moi)
MVI_63554,177,0,medium,13,0.52,no_before,,,0.0,56,full,EKF init=0.01 (moi)
MVI_63554,182,0,long,38,1.52,lost,842.0,,0.0,56,full,EKF init=0.01 (moi)
MVI_40131,1,0,long,120,4.8,switched,4.0,117.0,0.2583,486,partial,UKF init=0.10 (goc)
MVI_40131,12,0,long,81,3.24,no_before,,,0.4938,326,partial,UKF init=0.10 (goc)
MVI_40131,16,0,long,52,2.08,switched,70.0,94.0,0.1923,256,partial,UKF init=0.10 (goc)
MVI_40131,16,1,medium,22,0.88,preserved,94.0,94.0,1.0,256,partial,UKF init=0.10 (goc)
MVI_40131,17,0,long,64,2.56,no_before,,,0.375,171,partial,UKF init=0.10 (goc)
MVI_40131,19,0,medium,19,0.76,preserved,79.0,79.0,0.4211,1086,partial,UKF init=0.10 (goc)
MVI_40131,19,1,long,114,4.56,switched,79.0,410.0,0.2456,1086,partial,UKF init=0.10 (goc)
MVI_40131,19,2,medium,18,0.72,preserved,410.0,410.0,1.0,1086,partial,UKF init=0.10 (goc)
MVI_40131,19,3,short,6,0.24,preserved,410.0,410.0,1.0,1086,partial,UKF init=0.10 (goc)
MVI_40131,19,4,medium,13,0.52,preserved,498.0,498.0,1.0,1086,partial,UKF init=0.10 (goc)
MVI_40131,19,5,long,72,2.88,preserved,410.0,410.0,1.0,1086,partial,UKF init=0.10 (goc)
MVI_40131,19,6,medium,29,1.16,preserved,410.0,410.0,1.0,1086,partial,UKF init=0.10 (goc)
MVI_40131,20,0,short,5,0.2,no_before,,,0.0,406,partial,UKF init=0.10 (goc)
MVI_40131,20,1,long,62,2.48,no_before,,,0.0968,406,partial,UKF init=0.10 (goc)
MVI_40131,20,2,short,7,0.28,preserved,112.0,112.0,1.0,406,partial,UKF init=0.10 (goc)
MVI_40131,23,0,medium,25,1.0,no_before,,,0.24,226,partial,UKF init=0.10 (goc)
MVI_40131,25,0,long,177,7.08,switched,151.0,194.0,0.9209,321,partial,UKF init=0.10 (goc)
MVI_40131,26,0,long,84,3.36,switched,170.0,198.0,0.6548,231,partial,UKF init=0.10 (goc)
MVI_40131,29,0,long,102,4.08,switched,241.0,421.0,0.9412,816,partial,UKF init=0.10 (goc)
MVI_40131,30,0,short,9,0.36,preserved,212.0,212.0,1.0,296,partial,UKF init=0.10 (goc)
MVI_40131,30,1,long,51,2.04,preserved,212.0,212.0,0.902,296,partial,UKF init=0.10 (goc)
MVI_40131,31,0,medium,24,0.96,no_before,,,0.0,221,partial,UKF init=0.10 (goc)
MVI_40131,31,1,short,8,0.32,no_before,,,0.0,221,partial,UKF init=0.10 (goc)
MVI_40131,34,0,long,65,2.6,no_before,,,0.8769,281,partial,UKF init=0.10 (goc)
MVI_40131,35,0,long,97,3.88,switched,261.0,438.0,0.2784,456,partial,UKF init=0.10 (goc)
MVI_40131,35,1,medium,26,1.04,preserved,438.0,438.0,1.0,456,partial,UKF init=0.10 (goc)
MVI_40131,36,0,medium,29,1.16,no_before,,,0.6207,226,partial,UKF init=0.10 (goc)
MVI_40131,37,0,long,210,8.4,no_before,,,0.2381,421,partial,UKF init=0.10 (goc)
MVI_40131,37,1,medium,33,1.32,preserved,472.0,472.0,1.0,421,partial,UKF init=0.10 (goc)
MVI_40131,38,0,long,51,2.04,preserved,340.0,340.0,0.7647,306,partial,UKF init=0.10 (goc)
MVI_40131,39,0,long,100,4.0,no_before,,,0.86,241,partial,UKF init=0.10 (goc)
MVI_40131,39,1,long,55,2.2,preserved,329.0,329.0,1.0,241,partial,UKF init=0.10 (goc)
MVI_40131,40,0,long,119,4.76,no_before,,,0.7899,366,partial,UKF init=0.10 (goc)
MVI_40131,40,1,short,11,0.44,preserved,451.0,451.0,1.0,366,partial,UKF init=0.10 (goc)
MVI_40131,40,3,medium,15,0.6,preserved,451.0,451.0,1.0,366,partial,UKF init=0.10 (goc)
MVI_40131,40,4,short,8,0.32,preserved,451.0,451.0,1.0,366,partial,UKF init=0.10 (goc)
MVI_40131,41,0,long,43,1.72,no_before,,,0.6047,281,partial,UKF init=0.10 (goc)
MVI_40131,45,0,medium,25,1.0,no_before,,,0.2,206,partial,UKF init=0.10 (goc)
MVI_40131,60,0,medium,22,0.88,lost,699.0,,0.7273,116,partial,UKF init=0.10 (goc)
MVI_40131,62,0,medium,26,1.04,lost,714.0,,0.9231,95,partial,UKF init=0.10 (goc)
MVI_40131,65,0,long,60,2.4,no_before,,,0.0,60,partial,UKF init=0.10 (goc)
MVI_40171,1,0,medium,26,1.04,no_before,,,1.0,26,partial,UKF init=0.10 (goc)
MVI_40171,6,0,long,41,1.64,preserved,21.0,21.0,0.9512,71,partial,UKF init=0.10 (goc)
MVI_40171,7,0,long,56,2.24,no_before,,,0.2857,56,partial,UKF init=0.10 (goc)
MVI_40171,8,0,short,12,0.48,no_before,,,0.0,726,partial,UKF init=0.10 (goc)
MVI_40171,8,1,short,11,0.44,preserved,45.0,45.0,0.0,726,partial,UKF init=0.10 (goc)
MVI_40171,8,3,medium,26,1.04,preserved,45.0,45.0,1.0,726,partial,UKF init=0.10 (goc)
MVI_40171,8,4,medium,25,1.0,preserved,45.0,45.0,1.0,726,partial,UKF init=0.10 (goc)
